STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
880;19890201;19890228;10;  5.16;   4.17;    8.12;    0.90;    2.84;  13.9;  19.0;  -2.8;  80.2;10;    27.0;    5.5;eor
880;19890301;19890331;10;  4.74;   7.32;   12.76;    2.65;    2.60;  23.0;  21.0;  -2.5; 159.9;10;    23.9;    4.8;eor
880;19890401;19890430;10;  5.89;   9.02;   14.22;    4.39;    2.39;  24.2;  20.0;  -4.8; 132.8;10;    51.7;   12.0;eor
880;19890501;19890531;10;-999;  14.72;   21.49;    7.25;    2.15;  27.9;  24.0;   0.3; 337.0;10;    12.1;    3.3;eor
880;19890601;19890630;10;-999;  16.68;   22.92;   10.21;    1.96;  30.2;  15.0;   3.2; 261.4;10;    29.2;   10.6;eor
880;19890701;19890731;10;-999;  18.98;   25.12;   13.51;    2.27;  33.3;  20.0;   8.0; 239.2;10;    34.9;   11.2;eor
880;19890801;19890831;10;-999;  18.37;   24.71;   12.76;    2.23;  35.4;  19.0;   3.8; 227.4;10;    34.5;    6.9;eor
880;19890901;19890930;10;  4.54;  15.89;   21.41;   11.35;    1.82;  29.7;  12.0;   5.0; 162.0;10;    20.9;    7.0;eor
880;19891001;19891031;10;  4.46;  11.52;   16.26;    7.76;    2.49;  24.3;  18.0;   0.7; 131.9;10;    37.0;   18.2;eor
880;19891101;19891130;10;  4.20;   2.48;    6.47;   -0.81;    2.12;  14.5;  18.0;  -9.2; 104.7;10;    81.2;   23.3;eor
880;19891201;19891231;10;  5.26;   2.63;    5.47;   -0.58;    2.54;  14.7;  20.0;  -9.4;  62.6;10;    50.4;   12.8;eor
880;19900101;19900131;10;  5.92;   3.43;    5.91;    1.12;    2.96;  11.8;  24.0;  -7.7;  63.9;10;    21.9;    7.5;eor
880;19900201;19900228;10;  4.44;   6.91;   11.70;    3.07;    3.05;  19.5;  27.0;  -2.6; 120.8;10;    39.9;    8.5;eor
880;19900301;19900331;10;  4.96;   8.29;   12.83;    4.13;    3.15;  21.8;  29.0;  -0.8; 126.1;10;    18.3;    6.3;eor
880;19900401;19900430;10;  4.40;   8.92;   14.81;    3.86;    2.31;  22.2;  20.0;  -6.2; 213.6;10;    32.8;    6.5;eor
880;19900501;19900531;10;  3.17;  15.00;   22.12;    7.54;    2.02;  27.6;  20.0;   1.2; 323.1;10;    16.5;    6.5;eor
880;19900601;19900630;10;  5.93;  17.22;   22.58;   12.75;    2.08;  30.2;  18.0;   6.6; 152.1;10;    90.0;   21.6;eor
880;19900701;19900731;10;  4.21;  17.89;   24.04;   12.27;    2.47;  34.7;  18.0;   7.1; 260.8;10;    13.2;    4.7;eor
880;19900801;19900831;10;  3.92;  19.65;   26.83;   13.34;    2.05;  35.4;  23.0;   6.1; 267.3;10;    53.3;   10.4;eor
880;19900901;19900930;10;  6.04;  12.83;   17.53;    9.56;    2.57;  23.9;  20.0;   6.2; 112.9;10;    63.4;   14.7;eor
880;19901001;19901031;10;  3.48;  10.77;   16.58;    6.26;    2.35;  25.9;  17.0;  -2.7; 171.8;10;    37.2;   18.9;eor
880;19901101;19901130;10;  6.09;   5.30;    8.08;    2.81;    2.44;  13.3;  21.0;  -2.8;  37.7;10;    58.3;   19.4;eor
880;19901201;19901231;10;  5.80;   1.15;    3.18;   -0.92;    2.55;  11.5;  18.0;  -6.4;  48.4;10;    53.5;    9.8;eor
880;19910101;19910131;10;  5.08;   1.85;    5.10;   -0.75;    2.57;  16.1;  20.0; -10.3;  74.3;9;    20.8;    3.9;eor
880;19910201;19910228;10;  5.16;  -2.48;    1.41;   -6.30;    2.23;  12.2;  13.0; -14.7;  86.2;9;    13.4;    4.5;eor
880;19910301;19910331;10;  4.82;   6.67;   11.87;    2.34;    2.13;  19.2;  18.0;  -2.6; 107.5;9;    22.8;   16.1;eor
880;19910401;19910430;10;  4.77;   7.80;   13.32;    2.22;    1.60;  20.5;  20.0;  -5.4; 144.0;9;    45.3;   10.9;eor
880;19910501;19910531;10;  5.71;  10.22;   15.23;    5.36;    1.86;  24.5;  19.0;   0.6; 169.1;9;    83.9;   42.7;eor
880;19910601;19910630;10;  5.36;  15.35;   20.74;   10.38;    2.49;  28.5;  17.0;   1.1; 207.3;9;    63.0;   36.1;eor
880;19910701;19910731;10;  3.66;  21.16;   27.09;   14.82;    1.92;  36.2;  13.0;   7.4; 301.2;9;     7.1;    6.3;eor
880;19910801;19910831;10;  4.42;  18.87;   24.72;   13.57;    1.75;  34.4;  22.0;   7.4; 191.5;9;    31.0;   14.3;eor
880;19910901;19910930;10;  3.80;  15.58;   22.29;    9.45;    1.87;  29.0;  15.0;   0.6; 206.1;9;    18.6;    9.4;eor
880;19911001;19911031;10;  3.02;   8.81;   14.74;    4.07;    2.12;  25.6;  23.0;  -3.7; 200.4;9;    18.1;    3.9;eor
880;19911101;19911130;10;  6.11;   4.61;    7.56;    1.79;    2.49;  13.2;  18.0;  -8.2;  45.4;9;    50.1;   12.0;eor
880;19911201;19911231;10;  5.95;   1.33;    4.04;   -1.62;    2.41;  12.0;  22.0; -11.2;  46.7;9;    45.7;   14.5;eor
880;19920101;19920131;10;  5.59;   1.12;    3.75;   -1.55;    2.40;  12.8;  18.0; -10.8;  42.5;9;    47.7;   14.3;eor
880;19920201;19920229;10;  5.72;   3.59;    7.12;    0.49;    2.40;  15.2;  21.0;  -5.8;  47.0;9;    32.5;    4.4;eor
880;19920301;19920331;10;  5.14;   5.10;    9.85;    1.26;    2.68;  16.4;  24.0;  -4.8; 104.5;9;    96.2;   24.0;eor
880;19920401;19920430;10;  5.37;   8.99;   14.64;    3.57;    2.32;  26.8;  25.0;  -2.9; 142.9;9;    33.4;   17.9;eor
880;19920501;19920531;10;  3.06;  15.17;   21.14;    8.12;    2.16;  28.3;  22.0;   1.1; 293.8;9;    22.9;    5.4;eor
880;19920601;19920630;10;  3.88;  20.32;   26.12;   12.95;    2.00;  31.2;  14.9;   9.1; 288.2;9;     4.4;    1.5;eor
880;19920701;19920731;10;  4.57;  20.49;   26.74;   14.36;    1.79;  35.4;  18.0;   8.4; 258.6;9;    52.8;   10.3;eor
880;19920801;19920831;10;  3.92;  21.27;   27.95;   15.22;    2.00;  38.4;  17.0;   7.1; 256.9;9;    35.4;    6.0;eor
880;19920901;19920930;10;  3.99;  13.95;   20.01;    8.94;    2.08;  25.6;  18.0;   3.0; 198.6;9;    29.0;    6.8;eor
880;19921001;19921031;10;  5.28;   6.55;   10.92;    2.32;    1.99;  17.8;  16.5;  -5.3;  98.8;9;    49.0;   14.7;eor
880;19921101;19921130;10;  5.53;   5.09;    8.36;    2.21;    2.90;  13.6;  23.7;  -3.6;  50.9;9;    43.4;    7.8;eor
880;19921201;19921231;10;  5.66;   0.67;    3.18;   -1.62;    2.06;  10.2;  20.6; -12.4;  62.9;9;    32.5;   12.7;eor
880;19930101;19930131;10;  4.78;   2.13;    5.59;   -1.37;    3.15;  14.8;  29.8; -16.5;  80.1;9;    55.8;   11.9;eor
880;19930201;19930228;10;  5.91;  -0.06;    2.83;   -2.87;    2.28;   9.9;  21.1; -12.4;  65.5;9;    35.9;    7.4;eor
880;19930301;19930331;10;  5.11;   3.65;    8.35;   -0.35;    2.33;  17.8;  18.5; -11.6; 145.2;9;     9.9;    2.6;eor
880;19930401;19930430;10;  4.25;  11.32;   16.94;    5.15;    2.30;  28.5;  15.9;  -3.1; 220.5;9;    14.7;    4.6;eor
880;19930501;19930531;10;  4.59;  16.79;   22.95;   10.69;    1.97;  30.7;  17.5;   4.6; 249.9;9;    84.0;   30.9;eor
880;19930601;19930630;10;  5.51;  16.22;   21.27;   11.08;    1.89;  31.2;  18.5;   6.5; 210.2;9;    67.7;   19.5;eor
880;19930701;19930731;10;  5.30;  16.81;   22.18;   12.17;    2.14;  30.2;  27.8;   5.4; 210.1;9;   158.1;   29.9;eor
880;19930801;19930831;10;  4.85;  16.56;   22.05;   11.46;    1.72;  32.3;  16.5;   4.2; 229.9;9;    68.2;   22.3;eor
880;19930901;19930930;10;  5.54;  12.95;   17.68;    9.18;    2.11;  25.0;  20.1;   2.3; 129.6;9;    49.9;   13.6;eor
880;19931001;19931031;10;  5.61;   8.75;   13.05;    5.06;    2.10;  21.9;  20.1;  -4.6; 109.3;9;    28.0;    7.2;eor
880;19931101;19931130;10;  5.99;  -0.24;    2.29;   -2.72;    1.91;   9.8;  13.4; -13.2;  48.5;9;    36.4;    9.1;eor
880;19931201;19931231;10;  6.95;   3.66;    6.11;    1.12;    2.96;  13.2;  28.3;  -8.0;  38.5;9;    86.5;   11.3;eor
880;19940101;19940131;10;  6.65;   3.40;    5.93;    1.03;    2.82;  12.4;  26.2;  -5.8;  27.1;9;    50.3;   13.4;eor
880;19940201;19940228;10;  5.90;  -1.00;    2.29;   -4.15;    2.02;  14.5;  17.0; -12.7;  79.1;9;    13.0;    4.5;eor
880;19940301;19940331;10;  6.02;   6.22;   10.31;    2.76;    2.84;  21.2;  27.3;  -3.1;  80.4;9;   105.4;   14.2;eor
880;19940401;19940430;10;  4.84;   9.05;   14.40;    3.40;    1.98;  25.0;  19.5;  -3.1; 178.2;9;    74.3;   34.4;eor
880;19940501;19940531;10;  4.83;  13.36;   18.65;    8.08;    1.68;  25.5;  16.5;   3.1; 205.5;9;    80.7;   31.2;eor
880;19940601;19940630;10;  5.10;  16.77;   22.40;   11.12;    2.02;  34.7;  17.5;   5.0; 220.7;9;    35.7;   12.1;eor
880;19940701;19940731;10;  3.16;  22.98;   29.90;   15.10;    1.65;  38.0;  14.4;   9.1; 336.2;9;    24.0;   12.6;eor
880;19940801;19940831;10;  4.71;  18.82;   24.55;   13.83;    1.93;  38.3;  18.0;   8.8; 203.2;9;   143.3;   53.8;eor
880;19940901;19940930;10;  5.79;  14.22;   18.69;   10.41;    2.11;  24.1;  19.0;   4.6; 118.0;9;    55.5;   14.4;eor
880;19941001;19941031;10;  4.73;   7.62;   12.86;    3.26;    1.95;  18.4;  17.0;  -6.9; 140.5;9;    22.0;    5.5;eor
880;19941101;19941130;10;  5.70;   6.55;    9.83;    3.36;    2.39;  18.2;  19.0;  -2.4;  65.0;9;    39.9;   15.5;eor
880;19941201;19941231;10;  5.80;   3.83;    6.47;    1.23;    2.57;  13.8;  19.0;  -4.2;  56.9;9;    47.5;    9.0;eor
880;19950101;19950131;10;  5.98;   0.61;    3.35;   -2.16;    2.74;  13.0;  25.2; -11.2;  42.8;9;    47.1;    9.4;eor
880;19950201;19950228;10;  5.92;   5.18;    8.77;    1.70;    2.92;  18.0;  19.0;  -7.2;  76.1;9;    64.5;   13.0;eor
880;19950301;19950331;10;  5.37;   3.92;    8.53;   -0.06;    3.00;  17.4;  21.1;  -5.2; 129.5;9;    33.9;    7.1;eor
880;19950401;19950430;10;  5.67;   9.09;   13.72;    4.75;    2.63;  27.7;  24.7;  -1.4; 129.5;9;    43.2;    9.3;eor
880;19950501;19950531;10;  4.70;  13.53;   19.19;    7.39;    1.84;  29.3;  16.5;   0.2; 242.2;9;   114.2;   45.8;eor
880;19950601;19950630;10;  5.76;  15.50;   20.35;   10.72;    1.52;  27.6;  17.0;   6.2; 172.3;9;   122.5;   20.1;eor
880;19950701;19950731;10;  3.75;  21.78;   28.14;   14.76;    1.77;  34.4;  15.9;   9.1; 332.3;9;    18.2;   11.7;eor
880;19950801;19950831;10;  4.47;  19.55;   25.93;   13.22;    1.62;  32.8;  16.5;   7.2; 270.6;9;    65.0;   36.5;eor
880;19950901;19950930;10;  5.85;  13.76;   18.73;   10.29;    2.13;  25.2;  22.1;   4.1; 126.9;9;    61.7;   15.0;eor
880;19951001;19951031;10;  4.89;  12.04;   17.02;    7.46;    1.56;  25.8;  15.4;  -3.2; 140.8;9;     9.0;    2.7;eor
880;19951101;19951130;10;  5.45;   2.49;    5.75;   -0.45;    2.05;  12.6;  18.5;  -7.3;  81.1;9;    49.0;   10.7;eor
880;19951201;19951231;10;  7.05;  -2.51;   -0.35;   -4.49;    2.06;   9.6;  14.9; -14.7;  28.8;9;    35.2;   17.7;eor
880;19960101;19960131;10;  5.77;  -4.35;   -1.93;   -6.84;    2.21;   7.5;  14.4; -14.9;  61.7;9;     2.8;    1.5;eor
880;19960201;19960229;10;  5.14;  -2.92;    0.85;   -6.31;    2.30;  11.3;  17.5; -18.5;  99.8;9;    27.1;    9.1;eor
880;19960301;19960331;10;  5.45;   0.77;    4.72;   -2.29;    2.51;  13.2;  13.4;  -6.1; 119.9;9;    14.8;    7.4;eor
880;19960401;19960430;10;  3.88;   9.41;   15.58;    2.38;    1.96;  28.8;  13.4;  -7.1; 225.5;9;    18.4;    3.9;eor
880;19960501;19960531;10;  6.49;  12.69;   17.11;    8.51;    2.07;  30.1;  18.0;   2.5; 117.8;9;    89.1;   26.8;eor
880;19960601;19960630;10;  4.89;  17.21;   22.53;   11.82;    1.88;  33.9;  20.1;   6.5; 201.4;9;    35.1;   13.2;eor
880;19960701;19960731;10;  5.30;  16.99;   22.03;   11.98;    2.00;  27.4;  21.6;   5.3; 184.1;9;   152.7;   53.6;eor
880;19960801;19960831;10;  4.69;  18.67;   24.28;   13.64;    1.76;  29.8;  12.9;   8.2; 198.5;9;    45.7;   16.9;eor
880;19960901;19960930;10;  5.92;  11.24;   15.49;    7.82;    2.00;  23.0;  13.9;   4.2;  93.8;9;    38.8;    7.5;eor
880;19961001;19961031;10;  5.61;  10.79;   15.19;    7.29;    1.91;  22.9;  23.7;   0.6; 106.7;9;    40.0;    8.6;eor
880;19961101;19961130;10;  6.66;   5.74;    8.44;    3.18;    2.53;  17.2;  21.1;  -3.3;  32.3;9;    31.9;   10.1;eor
880;19961201;19961231;10;  5.22;  -2.89;   -0.09;   -5.54;    1.93;   9.9;  16.5; -20.3;  70.2;9;    12.5;    5.0;eor
880;19970101;19970131;10;  5.75;  -2.34;    0.46;   -5.04;    1.91;   7.9;  13.4; -19.7;  65.3;9;     6.9;    2.5;eor
880;19970201;19970228;10;  5.87;   4.77;    8.28;    1.16;    3.02;  15.5;  21.6;  -9.4;  92.2;9;    36.0;    7.2;eor
880;19970301;19970331;10;  4.99;   5.54;   10.63;    0.94;    2.34;  19.7;  18.5;  -5.2; 162.7;9;    23.7;    7.4;eor
880;19970401;19970430;10;  5.10;   6.44;   11.68;    1.19;    2.57;  19.2;  22.1;  -6.8; 173.3;9;    39.5;   12.5;eor
880;19970501;19970531;10;  5.19;  14.21;   19.67;    8.49;    2.14;  29.7;  19.5;   0.0; 223.1;9;    71.3;   18.0;eor
880;19970601;19970630;10;  4.58;  17.73;   23.05;   11.66;    2.07;  33.9;  23.1;   5.3; 246.6;9;    58.0;   15.7;eor
880;19970701;19970731;10;  5.19;  18.81;   23.87;   13.40;    1.80;  27.6;  14.9;   8.0; 211.6;9;   106.0;   37.5;eor
880;19970801;19970831;10;  3.49;  21.07;   27.58;   14.53;    1.66;  31.5;  16.5;  10.6; 293.9;9;    46.2;   38.6;eor
880;19970901;19970930;10;  4.41;  14.16;   20.33;    8.69;    1.94;  28.1;  19.0;   1.6; 202.3;9;    35.1;   19.0;eor
880;19971001;19971031;10;  5.16;   7.74;   12.40;    3.89;    2.28;  23.0;  20.1;  -7.8; 118.2;9;    39.8;    8.8;eor
880;19971101;19971130;10;  6.46;   3.92;    6.62;    0.95;    1.93;  18.9;  13.4;  -4.4;  53.0;9;    13.0;    7.7;eor
880;19971201;19971231;10;  6.75;   2.48;    4.69;    0.31;    2.42;  13.7;  15.9; -13.5;  41.3;9;    54.6;   11.3;eor
880;19980101;19980131;10;  6.14;   2.99;    6.11;    0.33;    2.58;  13.4;  22.6; -11.0;  59.8;9;    47.5;    8.6;eor
880;19980201;19980228;10;  6.19;   5.61;    8.97;    2.15;    2.86;  16.3;  20.6; -14.5;  74.3;9;    13.9;    5.0;eor
880;19980301;19980331;10;  5.22;   4.82;    9.27;    0.72;    2.65;  19.7;  26.8;  -6.9; 141.2;9;    53.3;   13.2;eor
880;19980401;19980430;10;  5.98;  10.90;   15.98;    6.17;    2.23;  24.7;  16.5;  -0.6; 138.3;9;    44.2;    8.7;eor
880;19980501;19980531;10;  4.39;  15.76;   21.59;    9.49;    2.06;  30.3;  17.0;   3.0; 233.9;9;    12.6;    3.4;eor
880;19980601;19980630;10;  5.38;  18.59;   23.92;   13.46;    2.02;  35.2;  18.0;   7.2; 203.5;9;    72.6;   10.6;eor
880;19980701;19980731;10;  5.29;  17.98;   23.28;   13.24;    2.41;  37.6;  21.6;   9.0; 194.9;9;    65.0;   13.5;eor
880;19980801;19980831;10;  5.25;  17.49;   23.19;   12.45;    2.30;  32.7;  22.6;   7.2; 214.1;9;    67.5;   17.0;eor
880;19980901;19980930;10;  5.51;  14.11;   18.85;    9.89;    1.98;  24.7;  12.9;   5.2; 130.5;9;    59.2;   19.0;eor
880;19981001;19981031;10;  6.43;   9.32;   12.56;    6.54;    2.99;  21.9;  26.8;  -0.6;  65.8;9;    76.0;   13.0;eor
880;19981101;19981130;10;  6.44;   1.71;    4.30;   -0.50;    2.26;  11.1;  19.0;  -9.2;  48.7;9;    36.4;   14.3;eor
880;19981201;19981231;10;  6.06;   1.08;    3.53;   -1.91;    2.65;  13.6;  23.0; -15.7;  60.7;9;    30.7;    6.1;eor
880;19990101;19990131;10;  5.79;   3.07;    6.29;    0.21;    2.50;  15.2;  20.0; -15.8;  73.5;9;    25.9;    3.1;eor
880;19990201;19990228;10;  6.70;   1.25;    3.81;   -1.74;    2.95;  14.3;  25.0; -10.9;  59.9;9;    46.9;    7.1;eor
880;19990301;19990331;10;  5.80;   5.86;   10.50;    2.02;    2.33;  20.9;  18.0;  -2.5; 118.3;9;    34.6;    8.7;eor
880;19990401;19990430;10;  5.14;   9.91;   15.33;    4.31;    2.28;  20.8;  18.0;  -2.6; 161.4;9;    33.3;   12.4;eor
880;19990501;19990531;10;  4.69;  14.94;   20.70;    8.35;    2.15;  31.6;  20.0;   1.5; 270.0;9;    48.4;   17.4;eor
880;19990601;19990630;10;  5.88;  17.02;   21.86;   11.89;    2.05;  27.6;  16.0;   6.2; 172.9;9;    53.0;   24.3;eor
880;19990701;19990731;10;  4.47;  20.61;   26.20;   15.09;    2.17;  35.1;  18.0;   8.9; 249.1;9;    42.9;   10.5;eor
880;19990801;19990831;10;  4.86;  18.76;   24.58;   13.01;    2.02;  30.9;  17.0;   7.3; 220.5;9;    51.1;   17.2;eor
880;19990901;19990930;10;  4.00;  18.05;   24.31;   12.50;    2.07;  29.7;  22.0;   8.1; 200.5;9;    35.6;   12.6;eor
880;19991001;19991031;10;  5.63;   9.92;   14.35;    6.31;    2.52;  20.9;  22.0;  -1.3; 111.8;9;    38.1;    7.7;eor
880;19991101;19991130;10;  6.14;   3.91;    6.74;    1.00;    2.11;  15.2;  17.0;  -6.2;  65.9;9;    32.3;   14.5;eor
880;19991201;19991231;10;  6.50;   2.73;    5.18;    0.43;    2.99;  12.5;  22.0;  -8.4;  54.1;9;    50.5;   10.4;eor
880;20000101;20000131;10;  5.91;   0.92;    3.44;   -2.35;    2.76;  11.0;  22.0; -15.6;  57.8;9;    52.3;   12.0;eor
880;20000201;20000229;10;  6.08;   4.43;    7.80;    1.21;    2.82;  15.6;  22.0;  -3.8;  61.1;9;    55.7;   11.5;eor
880;20000301;20000331;10;  6.52;   5.17;    9.02;    1.95;    2.79;  17.4;  21.0;  -4.5;  72.7;9;    82.3;   15.7;eor
880;20000401;20000430;10;  4.67;  12.20;   18.20;    6.51;    2.21;  29.5;  16.0;  -4.0; 207.3;9;    20.2;    8.3;eor
880;20000501;20000531;10;  4.40;  16.37;   22.73;    9.66;    2.05;  31.4;  19.0;   4.1; 287.9;9;    42.4;   14.1;eor
880;20000601;20000630;10;  4.49;  18.78;   24.72;   12.33;    2.27;  36.6;  17.0;   5.9; 266.3;9;    43.3;   25.5;eor
880;20000701;20000731;10;  6.79;  16.83;   21.13;   12.88;    2.31;  27.1;  16.0;   7.1;  99.7;9;    65.4;   12.7;eor
880;20000801;20000831;10;  4.50;  19.02;   25.45;   13.09;    1.76;  32.4;  20.0;   6.5; 256.6;9;    60.5;   24.6;eor
880;20000901;20000930;10;  4.72;  14.00;   19.20;    9.39;    2.07;  24.4;  16.0;   3.0; 164.9;9;    54.5;   11.8;eor
880;20001001;20001031;10;  5.95;  12.31;   16.62;    8.98;    2.17;  23.8;  14.0;   3.8;  94.1;9;    17.2;    5.1;eor
880;20001101;20001130;10;  5.74;   7.14;   10.63;    4.19;    2.17;  15.5;  13.0;  -0.3; 104.3;9;    25.9;    8.1;eor
880;20001201;20001231;10;  5.95;   3.18;    5.90;    0.68;    2.28;  14.9;  20.0;  -6.8;  73.1;9;    35.7;    9.9;eor
880;20010101;20010131;10;  6.23;   1.14;    3.66;   -1.40;    2.21;  12.9;  17.0;  -7.7;  58.0;9;    26.1;    7.1;eor
880;20010201;20010228;10;  6.27;   1.95;    5.78;   -1.72;    2.34;  14.4;  19.0; -12.3;  62.9;9;    27.5;    7.7;eor
880;20010301;20010331;10;  6.37;   3.39;    7.27;    0.36;    2.36;  17.3;  19.0;  -7.5;  92.0;9;    62.5;   11.4;eor
880;20010401;20010430;10;  5.97;   8.50;   13.39;    3.78;    2.20;  26.4;  20.0;  -2.8; 126.5;9;    34.1;    9.8;eor
880;20010501;20010531;10;  4.34;  15.20;   20.98;    8.76;    2.26;  29.2;  18.0;   4.3; 268.0;9;    36.3;   17.0;eor
880;20010601;20010630;10;  5.60;  15.42;   20.92;   10.08;    2.23;  29.6;  17.0;   5.4; 178.7;9;    32.5;    5.1;eor
880;20010701;20010731;10;  4.62;  19.95;   25.69;   13.42;    2.03;  32.0;  14.3;   7.7; 229.3;9;    58.5;   15.6;eor
880;20010801;20010831;10;  4.55;  20.14;   25.92;   14.35;    2.00;  35.4;  15.3;   8.0; 200.9;9;    37.2;    7.9;eor
880;20010901;20010930;10;  6.42;  12.92;   16.66;    9.52;    2.30;  23.0;  18.8;   3.5;  67.9;9;    96.5;   20.9;eor
880;20011001;20011031;10;  5.17;  13.41;   17.98;    9.36;    2.26;  24.9;  21.0;   5.4; 123.1;9;    20.0;    6.3;eor
880;20011101;20011130;10;  6.20;   3.88;    6.82;    0.30;    2.27;  11.7;  15.8;  -6.3;  49.2;9;    48.2;    9.2;eor
880;20011201;20011231;10;  6.78;  -0.39;    1.68;   -2.76;    2.65;   7.3;  22.5; -12.8;  31.2;9;    49.7;    6.8;eor
880;20020101;20020131;10;  5.63;   1.65;    4.68;   -2.06;    2.65;  15.2;  27.3; -15.2;  90.9;9;    30.2;    5.7;eor
880;20020201;20020228;10;  5.15;   5.55;    9.52;    1.61;    3.07;  17.6;  22.0;  -6.0;  93.1;9;    75.1;    9.1;eor
880;20020301;20020331;10;  5.48;   5.68;   10.21;    1.25;    2.32;  20.0;  23.0;  -5.4; 127.8;9;    27.3;    6.5;eor
880;20020401;20020430;10;  4.95;   8.91;   13.90;    3.55;    2.17;  20.4;  22.5;  -4.7; 159.5;9;    69.5;   35.1;eor
880;20020501;20020531;10;  5.47;  16.27;   21.37;   11.12;    2.03;  27.6;  21.0;   5.7; 208.9;9;    74.0;   14.1;eor
880;20020601;20020630;10;  5.02;  18.02;   23.13;   12.15;    2.23;  33.1;  16.0;   5.2; 207.7;9;    25.8;    7.6;eor
880;20020701;20020731;10;  5.04;  19.74;   25.20;   14.01;    2.23;  34.5;  23.8;   9.1; 200.8;9;    40.2;    8.6;eor
880;20020801;20020831;10;  4.48;  20.60;   26.76;   15.16;    1.68;  30.1;  16.3;  12.8; 239.6;9;   136.9;   49.9;eor
880;20020901;20020930;10;  4.52;  13.88;   19.56;    8.49;    1.93;  27.7;  13.3;   2.3; 167.9;9;    43.3;   11.3;eor
880;20021001;20021031;10;  5.85;   8.36;   12.37;    4.27;    2.48;  19.4;  30.8;  -0.2;  96.9;9;    72.4;   13.3;eor
880;20021101;20021130;10;  6.13;   4.34;    7.51;    1.14;    2.17;  12.6;  18.0;  -7.2;  61.8;9;    91.2;   23.4;eor
880;20021201;20021231;10;  5.76;  -2.27;   -0.03;   -4.85;    2.39;   7.2;  13.5; -13.3;  58.9;9;    25.7;   13.5;eor
880;20030101;20030131;10;  6.47;  -0.71;    2.39;   -4.12;    2.35;   9.4;  19.3; -20.4;  53.1;9;    43.6;    9.5;eor
880;20030201;20030228;10;  4.13;  -1.84;    2.56;   -5.59;    1.96;  12.7;  11.8; -12.5; 123.0;9;     5.0;    2.6;eor
880;20030301;20030331;10;  4.77;   4.20;    9.39;   -0.63;    2.13;  18.8;  16.0;  -6.3; 155.4;9;    32.2;    9.6;eor
880;20030401;20030430;10;  4.01;   8.80;   14.59;    2.17;    2.33;  23.8;  16.9;  -5.2; 218.7;9;    20.3;    5.0;eor
880;20030501;20030531;10;  4.71;  16.10;   22.12;    9.17;    2.19;  29.4;  19.2;   2.3; 241.0;9;    12.4;    2.8;eor
880;20030601;20030630;10;  4.04;  19.91;   25.98;   12.29;    1.97;  33.2;  20.0;   8.3; 300.5;9;    50.0;   16.0;eor
880;20030701;20030731;10;  4.95;  19.97;   25.77;   14.31;    2.00;  34.7;  17.4;   9.0; 217.6;9;    85.1;   15.1;eor
880;20030801;20030831;10;  3.56;  20.26;   26.98;   13.07;    1.84;  35.5;  16.4;   8.2; 279.0;9;     8.7;    3.1;eor
880;20030901;20030930;10;  4.06;  14.83;   21.71;    7.95;    1.90;  30.5;  15.7;   1.2; 207.7;9;    25.1;    8.8;eor
880;20031001;20031031;10;  5.28;   6.17;   10.75;    1.40;    1.97;  18.9;  17.0;  -5.7; 114.2;9;    34.4;    7.7;eor
880;20031101;20031130;10;  5.02;   6.19;    9.76;    2.87;    2.20;  13.9;  15.8;  -5.7;  94.2;9;    30.7;    8.0;eor
880;20031201;20031231;10;  5.28;   1.95;    5.09;   -1.43;    2.55;  11.6;  23.5;  -7.6;  70.9;9;    37.6;   14.4;eor
880;20040101;20040131;10;  6.14;  -1.38;    1.46;   -4.46;    2.23;   7.6;  22.7; -14.0;  62.1;9;    51.8;    8.4;eor
880;20040201;20040229;10;  6.21;   2.69;    5.73;   -0.54;    2.62;  15.5;  22.0;  -7.2;  48.8;9;    40.6;    7.5;eor
880;20040301;20040331;10;  5.51;   5.09;    9.40;    0.57;    2.58;  19.8;  24.0;  -7.4; 114.8;9;    36.3;   18.3;eor
880;20040401;20040430;10;  4.64;  10.10;   15.96;    4.16;    2.13;  23.0;  16.1;  -1.7; 217.0;9;    16.6;    4.7;eor
880;20040501;20040531;10;  5.65;  12.81;   17.97;    7.26;    2.13;  24.7;  14.5;   3.2; 186.8;9;    49.8;   10.7;eor
880;20040601;20040630;10;  5.46;  16.21;   21.68;   10.33;    2.23;  27.3;  17.4;   6.7; 208.1;9;    56.7;   14.6;eor
880;20040701;20040731;10;  5.07;  18.09;   23.66;   12.25;    2.19;  30.7;  18.7;   6.2; 231.8;9;    97.5;   32.3;eor
880;20040801;20040831;10;  4.20;  19.58;   25.58;   13.60;    2.03;  31.7;  14.6;   5.6; 247.1;9;    61.7;   30.3;eor
880;20040901;20040930;10;  4.20;  14.49;   20.35;    8.57;    2.20;  26.4;  19.2;   2.2; 207.7;9;    20.1;    7.6;eor
880;20041001;20041031;10;  4.86;  10.36;   15.36;    5.25;    2.03;  26.9;  16.7;  -0.9; 138.2;9;    41.6;   11.4;eor
880;20041101;20041130;10;  6.71;   4.61;    7.08;    1.82;    2.50;  14.5;  21.2;  -4.7;  34.4;9;    78.1;   22.9;eor
880;20041201;20041231;10;  6.19;   1.80;    4.32;   -0.73;    2.45;  10.4;  20.0;  -7.0;  48.3;9;    39.1;   16.1;eor
